ds,y
2021-09-10,4458.580078125
2021-09-11,4461.96337890625
2021-09-12,4465.3466796875
2021-09-13,4468.72998046875
2021-09-14,4443.0498046875
2021-09-15,4480.7001953125
2021-09-16,4473.75
2021-09-17,4432.990234375
2021-09-18,4407.903483072917
2021-09-19,4382.816731770833
2021-09-20,4357.72998046875
2021-09-21,4354.18994140625
2021-09-22,4395.64013671875
2021-09-23,4448.97998046875
2021-09-24,4455.47998046875
2021-09-25,4451.356608072917
2021-09-26,4447.233235677083
2021-09-27,4443.10986328125
2021-09-28,4352.6298828125
2021-09-29,4359.4599609375
2021-09-30,4307.5400390625
2021-10-01,4357.0400390625
2021-10-02,4338.180013020833
2021-10-03,4319.319986979167
2021-10-04,4300.4599609375
2021-10-05,4345.72021484375
2021-10-06,4363.5498046875
2021-10-07,4399.759765625
2021-10-08,4391.33984375
2021-10-09,4381.289876302083
2021-10-10,4371.239908854167
2021-10-11,4361.18994140625
2021-10-12,4350.64990234375
2021-10-13,4363.7998046875
2021-10-14,4438.259765625
2021-10-15,4471.3701171875
2021-10-16,4476.400065104167
2021-10-17,4481.430013020833
2021-10-18,4486.4599609375
2021-10-19,4519.6298828125
2021-10-20,4536.18994140625
2021-10-21,4549.77978515625
2021-10-22,4544.89990234375
2021-10-23,4552.09326171875
2021-10-24,4559.28662109375
2021-10-25,4566.47998046875
2021-10-26,4574.7900390625
2021-10-27,4551.68017578125
2021-10-28,4596.419921875
2021-10-29,4605.3798828125
2021-10-30,4608.143229166667
2021-10-31,4610.906575520833
2021-11-01,4613.669921875
2021-11-02,4630.64990234375
2021-11-03,4660.56982421875
2021-11-04,4680.06005859375
2021-11-05,4697.52978515625
2021-11-06,4698.919921875
2021-11-07,4700.31005859375
2021-11-08,4701.7001953125
2021-11-09,4685.25
2021-11-10,4646.7099609375
2021-11-11,4649.27001953125
2021-11-12,4682.85009765625
2021-11-13,4682.833333333333
2021-11-14,4682.816569010417
2021-11-15,4682.7998046875
2021-11-16,4700.89990234375
2021-11-17,4688.669921875
2021-11-18,4704.5400390625
2021-11-19,4697.9599609375
2021-11-20,4692.953287760417
2021-11-21,4687.946614583333
2021-11-22,4682.93994140625
2021-11-23,4690.7001953125
2021-11-24,4701.4599609375
2021-11-25,4648.0400390625
2021-11-26,4594.6201171875
2021-11-27,4614.836751302083
2021-11-28,4635.053385416667
2021-11-29,4655.27001953125
2021-11-30,4567.0
2021-12-01,4513.0400390625
2021-12-02,4577.10009765625
2021-12-03,4538.43017578125
2021-12-04,4556.1767578125
2021-12-05,4573.92333984375
2021-12-06,4591.669921875
2021-12-07,4686.75
2021-12-08,4701.2099609375
2021-12-09,4667.4501953125
2021-12-10,4712.02001953125
2021-12-11,4697.670084635417
2021-12-12,4683.320149739583
2021-12-13,4668.97021484375
2021-12-14,4634.08984375
2021-12-15,4709.85009765625
2021-12-16,4668.669921875
2021-12-17,4620.64013671875
2021-12-18,4603.10009765625
2021-12-19,4585.56005859375
2021-12-20,4568.02001953125
2021-12-21,4649.22998046875
2021-12-22,4696.56005859375
2021-12-23,4725.7900390625
2021-12-24,4742.1400146484375
2021-12-25,4758.489990234375
2021-12-26,4774.8399658203125
2021-12-27,4791.18994140625
2021-12-28,4786.35009765625
2021-12-29,4793.06005859375
2021-12-30,4778.72998046875
2021-12-31,4766.18017578125
2022-01-01,4776.306803385417
2022-01-02,4786.433430989583
2022-01-03,4796.56005859375
2022-01-04,4793.5400390625
2022-01-05,4700.580078125
2022-01-06,4696.0498046875
2022-01-07,4677.02978515625
2022-01-08,4674.783203125
2022-01-09,4672.53662109375
2022-01-10,4670.2900390625
2022-01-11,4713.06982421875
2022-01-12,4726.35009765625
2022-01-13,4659.02978515625
2022-01-14,4662.85009765625
2022-01-15,4641.4150390625
2022-01-16,4619.97998046875
2022-01-17,4598.544921875
2022-01-18,4577.10986328125
2022-01-19,4532.759765625
2022-01-20,4482.72998046875
2022-01-21,4397.93994140625
2022-01-22,4402.003255208333
2022-01-23,4406.066569010417
2022-01-24,4410.1298828125
2022-01-25,4356.4501953125
2022-01-26,4349.93017578125
2022-01-27,4326.509765625
2022-01-28,4431.85009765625
2022-01-29,4459.75
2022-01-30,4487.64990234375
2022-01-31,4515.5498046875
2022-02-01,4546.5400390625
2022-02-02,4589.3798828125
2022-02-03,4477.43994140625
2022-02-04,4500.52978515625
2022-02-05,4494.9765625
2022-02-06,4489.42333984375
2022-02-07,4483.8701171875
2022-02-08,4521.5400390625
2022-02-09,4587.18017578125
2022-02-10,4504.080078125
2022-02-11,4418.64013671875
2022-02-12,4412.9833984375
2022-02-13,4407.32666015625
2022-02-14,4401.669921875
2022-02-15,4471.06982421875
2022-02-16,4475.009765625
2022-02-17,4380.259765625
2022-02-18,4348.8701171875
2022-02-19,4337.842529296875
2022-02-20,4326.81494140625
2022-02-21,4315.787353515625
2022-02-22,4304.759765625
2022-02-23,4225.5
2022-02-24,4288.7001953125
2022-02-25,4384.64990234375
2022-02-26,4381.079915364583
2022-02-27,4377.509928385417
2022-02-28,4373.93994140625
2022-03-01,4306.259765625
2022-03-02,4386.5400390625
2022-03-03,4363.490234375
2022-03-04,4328.8701171875
2022-03-05,4286.276692708333
2022-03-06,4243.683268229167
2022-03-07,4201.08984375
2022-03-08,4170.7001953125
2022-03-09,4277.8798828125
2022-03-10,4259.52001953125
2022-03-11,4204.31005859375
2022-03-12,4193.909993489583
2022-03-13,4183.509928385417
2022-03-14,4173.10986328125
2022-03-15,4262.4501953125
2022-03-16,4357.85986328125
2022-03-17,4411.669921875
2022-03-18,4463.1201171875
2022-03-19,4462.473470052083
2022-03-20,4461.826822916667
2022-03-21,4461.18017578125
2022-03-22,4511.60986328125
2022-03-23,4456.240234375
2022-03-24,4520.16015625
2022-03-25,4543.06005859375
2022-03-26,4553.880045572917
2022-03-27,4564.700032552083
2022-03-28,4575.52001953125
2022-03-29,4631.60009765625
2022-03-30,4602.4501953125
2022-03-31,4530.41015625
2022-04-01,4545.85986328125
2022-04-02,4558.119954427083
2022-04-03,4570.380045572917
2022-04-04,4582.64013671875
2022-04-05,4525.1201171875
2022-04-06,4481.14990234375
2022-04-07,4500.2099609375
2022-04-08,4488.27978515625
2022-04-09,4463.02978515625
2022-04-10,4437.77978515625
2022-04-11,4412.52978515625
2022-04-12,4397.4501953125
2022-04-13,4446.58984375
2022-04-14,4392.58984375
2022-04-15,4392.3648681640625
2022-04-16,4392.139892578125
2022-04-17,4391.9149169921875
2022-04-18,4391.68994140625
2022-04-19,4462.2099609375
2022-04-20,4459.4501953125
2022-04-21,4393.66015625
2022-04-22,4271.77978515625
2022-04-23,4279.893229166667
2022-04-24,4288.006673177083
2022-04-25,4296.1201171875
2022-04-26,4175.2001953125
2022-04-27,4183.9599609375
2022-04-28,4287.5
2022-04-29,4131.93017578125
2022-04-30,4139.746744791667
2022-05-01,4147.563313802083
2022-05-02,4155.3798828125
2022-05-03,4175.47998046875
2022-05-04,4300.169921875
2022-05-05,4146.8701171875
2022-05-06,4123.33984375
2022-05-07,4079.3065592447915
2022-05-08,4035.2732747395835
2022-05-09,3991.239990234375
2022-05-10,4001.050048828125
2022-05-11,3935.179931640625
2022-05-12,3930.080078125
2022-05-13,4023.889892578125
2022-05-14,4018.5965983072915
2022-05-15,4013.3033040364585
2022-05-16,4008.010009765625
2022-05-17,4088.85009765625
2022-05-18,3923.679931640625
2022-05-19,3900.7900390625
2022-05-20,3901.360107421875
2022-05-21,3925.4900716145835
2022-05-22,3949.6200358072915
2022-05-23,3973.75
2022-05-24,3941.47998046875
2022-05-25,3978.72998046875
2022-05-26,4057.840087890625
2022-05-27,4158.240234375
2022-05-28,4151.7176513671875
2022-05-29,4145.195068359375
2022-05-30,4138.6724853515625
2022-05-31,4132.14990234375
2022-06-01,4101.22998046875
2022-06-02,4176.81982421875
2022-06-03,4108.5400390625
2022-06-04,4112.836751302083
2022-06-05,4117.133463541667
2022-06-06,4121.43017578125
2022-06-07,4160.68017578125
2022-06-08,4115.77001953125
2022-06-09,4017.820068359375
2022-06-10,3900.860107421875
2022-06-11,3850.4500325520835
2022-06-12,3800.0399576822915
2022-06-13,3749.6298828125
2022-06-14,3735.47998046875
2022-06-15,3789.989990234375
2022-06-16,3666.77001953125
2022-06-17,3674.840087890625
2022-06-18,3697.3275756835938
2022-06-19,3719.8150634765625
2022-06-20,3742.3025512695312
2022-06-21,3764.7900390625
2022-06-22,3759.889892578125
2022-06-23,3795.72998046875
2022-06-24,3911.739990234375
2022-06-25,3907.8633626302085
2022-06-26,3903.9867350260415
2022-06-27,3900.110107421875
2022-06-28,3821.550048828125
2022-06-29,3818.830078125
2022-06-30,3785.3798828125
2022-07-01,3825.330078125
2022-07-02,3826.8450317382812
2022-07-03,3828.3599853515625
2022-07-04,3829.8749389648438
2022-07-05,3831.389892578125
2022-07-06,3845.080078125
2022-07-07,3902.6201171875
2022-07-08,3899.3798828125
2022-07-09,3884.3965657552085
2022-07-10,3869.4132486979165
2022-07-11,3854.429931640625
2022-07-12,3818.800048828125
2022-07-13,3801.780029296875
2022-07-14,3790.3798828125
2022-07-15,3863.159912109375
2022-07-16,3852.3899739583335
2022-07-17,3841.6200358072915
2022-07-18,3830.85009765625
2022-07-19,3936.68994140625
2022-07-20,3959.89990234375
2022-07-21,3998.949951171875
2022-07-22,3961.6298828125
2022-07-23,3963.3666178385415
2022-07-24,3965.1033528645835
2022-07-25,3966.840087890625
2022-07-26,3921.050048828125
2022-07-27,4023.610107421875
2022-07-28,4072.429931640625
2022-07-29,4130.2900390625
2022-07-30,4126.4033203125
2022-07-31,4122.5166015625
2022-08-01,4118.6298828125
2022-08-02,4091.18994140625
2022-08-03,4155.169921875
2022-08-04,4151.93994140625
2022-08-05,4145.18994140625
2022-08-06,4143.47998046875
2022-08-07,4141.77001953125
2022-08-08,4140.06005859375
2022-08-09,4122.47021484375
2022-08-10,4210.240234375
2022-08-11,4207.27001953125
2022-08-12,4280.14990234375
2022-08-13,4285.813313802083
2022-08-14,4291.476725260417
2022-08-15,4297.14013671875
2022-08-16,4305.2001953125
2022-08-17,4274.0400390625
2022-08-18,4283.740234375
2022-08-19,4228.47998046875
2022-08-20,4198.316731770833
2022-08-21,4168.153483072917
2022-08-22,4137.990234375
2022-08-23,4128.72998046875
2022-08-24,4140.77001953125
2022-08-25,4199.1201171875
2022-08-26,4057.659912109375
2022-08-27,4048.643310546875
2022-08-28,4039.626708984375
2022-08-29,4030.610107421875
2022-08-30,3986.159912109375
2022-08-31,3955.0
2022-09-01,3966.85009765625
2022-09-02,3924.260009765625
2022-09-03,3920.2424926757812
2022-09-04,3916.2249755859375
2022-09-05,3912.2074584960938
2022-09-06,3908.18994140625
2022-09-07,3979.8701171875
2022-09-08,4006.179931640625
2022-09-09,4067.360107421875
2022-09-10,4081.7101236979165
2022-09-11,4096.060139973958
2022-09-12,4110.41015625
2022-09-13,3932.68994140625
2022-09-14,3946.010009765625
2022-09-15,3901.35009765625
2022-09-16,3873.330078125
2022-09-17,3882.183349609375
2022-09-18,3891.03662109375
2022-09-19,3899.889892578125
2022-09-20,3855.929931640625
2022-09-21,3789.929931640625
2022-09-22,3757.989990234375
2022-09-23,3693.22998046875
2022-09-24,3680.5
2022-09-25,3667.77001953125
2022-09-26,3655.0400390625
2022-09-27,3647.2900390625
2022-09-28,3719.0400390625
2022-09-29,3640.469970703125
2022-09-30,3585.6201171875
2022-10-01,3616.5567220052085
2022-10-02,3647.4933268229165
2022-10-03,3678.429931640625
2022-10-04,3790.929931640625
2022-10-05,3783.280029296875
2022-10-06,3744.52001953125
2022-10-07,3639.659912109375
2022-10-08,3630.5699055989585
2022-10-09,3621.4798990885415
2022-10-10,3612.389892578125
2022-10-11,3588.840087890625
2022-10-12,3577.030029296875
2022-10-13,3669.909912109375
2022-10-14,3583.070068359375
2022-10-15,3614.6966959635415
2022-10-16,3646.3233235677085
2022-10-17,3677.949951171875
2022-10-18,3719.97998046875
2022-10-19,3695.159912109375
2022-10-20,3665.780029296875
2022-10-21,3752.75
2022-10-22,3767.6133626302085
2022-10-23,3782.4767252604165
2022-10-24,3797.340087890625
2022-10-25,3859.110107421875
2022-10-26,3830.60009765625
2022-10-27,3807.300048828125
2022-10-28,3901.06005859375
2022-10-29,3891.36669921875
2022-10-30,3881.67333984375
2022-10-31,3871.97998046875
2022-11-01,3856.10009765625
2022-11-02,3759.68994140625
2022-11-03,3719.889892578125
2022-11-04,3770.550048828125
2022-11-05,3782.6333821614585
2022-11-06,3794.7167154947915
2022-11-07,3806.800048828125
2022-11-08,3828.110107421875
2022-11-09,3748.570068359375
2022-11-10,3956.3701171875
2022-11-11,3992.929931640625
2022-11-12,3981.03662109375
2022-11-13,3969.143310546875
2022-11-14,3957.25
2022-11-15,3991.72998046875
2022-11-16,3958.7900390625
2022-11-17,3946.56005859375
2022-11-18,3965.340087890625
2022-11-19,3960.2067057291665
2022-11-20,3955.0733235677085
2022-11-21,3949.93994140625
2022-11-22,4003.580078125
2022-11-23,4027.260009765625
2022-11-24,4026.6900634765625
2022-11-25,4026.1201171875
2022-11-26,4005.3933919270835
2022-11-27,3984.6666666666665
2022-11-28,3963.93994140625
2022-11-29,3957.6298828125
2022-11-30,4080.110107421875
2022-12-01,4076.570068359375
2022-12-02,4071.699951171875
2022-12-03,4047.413330078125
2022-12-04,4023.126708984375
2022-12-05,3998.840087890625
2022-12-06,3941.260009765625
2022-12-07,3933.919921875
2022-12-08,3963.510009765625
2022-12-09,3934.3798828125
2022-12-10,3953.1066080729165
2022-12-11,3971.8333333333335
2022-12-12,3990.56005859375
2022-12-13,4019.64990234375
2022-12-14,3995.320068359375
2022-12-15,3895.75
2022-12-16,3852.360107421875
2022-12-17,3840.7933756510415
2022-12-18,3829.2266438802085
2022-12-19,3817.659912109375
2022-12-20,3821.6201171875
2022-12-21,3878.43994140625
2022-12-22,3822.389892578125
2022-12-23,3844.820068359375
2022-12-24,3840.9275512695312
2022-12-25,3837.0350341796875
2022-12-26,3833.1425170898438
2022-12-27,3829.25
2022-12-28,3783.219970703125
2022-12-29,3849.280029296875
2022-12-30,3839.5
2022-12-31,3835.6599731445312
2023-01-01,3831.8199462890625
2023-01-02,3827.9799194335938
2023-01-03,3824.139892578125
2023-01-04,3852.969970703125
2023-01-05,3808.10009765625
2023-01-06,3895.080078125
2023-01-07,3894.0834147135415
2023-01-08,3893.0867513020835
2023-01-09,3892.090087890625
2023-01-10,3919.25
2023-01-11,3969.610107421875
2023-01-12,3983.169921875
2023-01-13,3999.090087890625
2023-01-14,3997.06005859375
2023-01-15,3995.030029296875
2023-01-16,3993.0
2023-01-17,3990.969970703125
2023-01-18,3928.860107421875
2023-01-19,3898.85009765625
2023-01-20,3972.610107421875
2023-01-21,3988.3434244791665
2023-01-22,4004.0767415364585
2023-01-23,4019.81005859375
2023-01-24,4016.949951171875
2023-01-25,4016.219970703125
2023-01-26,4060.429931640625
2023-01-27,4070.56005859375
2023-01-28,4052.96337890625
2023-01-29,4035.36669921875
2023-01-30,4017.77001953125
2023-01-31,4076.60009765625
2023-02-01,4119.2099609375
2023-02-02,4179.759765625
2023-02-03,4136.47998046875
2023-02-04,4128.013346354167
2023-02-05,4119.546712239583
2023-02-06,4111.080078125
2023-02-07,4164.0
2023-02-08,4117.85986328125
2023-02-09,4081.5
2023-02-10,4090.4599609375
2023-02-11,4106.069986979167
2023-02-12,4121.680013020833
2023-02-13,4137.2900390625
2023-02-14,4136.1298828125
2023-02-15,4147.60009765625
2023-02-16,4090.409912109375
2023-02-17,4079.090087890625
2023-02-18,4058.652587890625
2023-02-19,4038.215087890625
2023-02-20,4017.777587890625
2023-02-21,3997.340087890625
2023-02-22,3991.050048828125
2023-02-23,4012.320068359375
2023-02-24,3970.0400390625
2023-02-25,3974.106689453125
2023-02-26,3978.17333984375
2023-02-27,3982.239990234375
2023-02-28,3970.14990234375
2023-03-01,3951.389892578125
2023-03-02,3981.35009765625
2023-03-03,4045.639892578125
2023-03-04,4046.5665690104165
2023-03-05,4047.4932454427085
2023-03-06,4048.419921875
2023-03-07,3986.3701171875
2023-03-08,3992.010009765625
2023-03-09,3918.320068359375
2023-03-10,3861.590087890625
2023-03-11,3859.646728515625
2023-03-12,3857.703369140625
2023-03-13,3855.760009765625
2023-03-14,3919.2900390625
2023-03-15,3891.929931640625
2023-03-16,3960.280029296875
2023-03-17,3916.639892578125
2023-03-18,3928.2832845052085
2023-03-19,3939.9266764322915
2023-03-20,3951.570068359375
2023-03-21,4002.8701171875
2023-03-22,3936.969970703125
2023-03-23,3948.719970703125
2023-03-24,3970.989990234375
2023-03-25,3973.1700032552085
2023-03-26,3975.3500162760415
2023-03-27,3977.530029296875
2023-03-28,3971.27001953125
2023-03-29,4027.81005859375
2023-03-30,4050.830078125
2023-03-31,4109.31005859375
2023-04-01,4114.376627604167
2023-04-02,4119.443196614583
2023-04-03,4124.509765625
2023-04-04,4100.60009765625
2023-04-05,4090.3798828125
2023-04-06,4105.02001953125
2023-04-07,4106.04248046875
2023-04-08,4107.06494140625
2023-04-09,4108.08740234375
2023-04-10,4109.10986328125
2023-04-11,4108.93994140625
2023-04-12,4091.949951171875
2023-04-13,4146.22021484375
2023-04-14,4137.64013671875
2023-04-15,4142.200032552083
2023-04-16,4146.759928385417
2023-04-17,4151.31982421875
2023-04-18,4154.8701171875
2023-04-19,4154.52001953125
2023-04-20,4129.7900390625
2023-04-21,4133.52001953125
2023-04-22,4134.693359375
2023-04-23,4135.86669921875
2023-04-24,4137.0400390625
2023-04-25,4071.6298828125
2023-04-26,4055.989990234375
2023-04-27,4135.35009765625
2023-04-28,4169.47998046875
2023-04-29,4168.943359375
2023-04-30,4168.40673828125
2023-05-01,4167.8701171875
2023-05-02,4119.580078125
2023-05-03,4090.75
2023-05-04,4061.219970703125
2023-05-05,4136.25
2023-05-06,4136.873372395833
2023-05-07,4137.496744791667
2023-05-08,4138.1201171875
2023-05-09,4119.169921875
2023-05-10,4137.64013671875
2023-05-11,4130.6201171875
2023-05-12,4124.080078125
2023-05-13,4128.146647135417
2023-05-14,4132.213216145833
2023-05-15,4136.27978515625
2023-05-16,4109.89990234375
2023-05-17,4158.77001953125
2023-05-18,4198.0498046875
2023-05-19,4191.97998046875
2023-05-20,4192.196614583333
2023-05-21,4192.413248697917
2023-05-22,4192.6298828125
2023-05-23,4145.580078125
2023-05-24,4115.240234375
2023-05-25,4151.27978515625
2023-05-26,4205.4501953125
2023-05-27,4205.4676513671875
2023-05-28,4205.485107421875
2023-05-29,4205.5025634765625
2023-05-30,4205.52001953125
2023-05-31,4179.830078125
2023-06-01,4221.02001953125
2023-06-02,4282.3701171875
2023-06-03,4279.510091145833
2023-06-04,4276.650065104167
2023-06-05,4273.7900390625
2023-06-06,4283.85009765625
2023-06-07,4267.52001953125
2023-06-08,4293.93017578125
2023-06-09,4298.85986328125
2023-06-10,4312.216634114583
2023-06-11,4325.573404947917
2023-06-12,4338.93017578125
2023-06-13,4369.009765625
2023-06-14,4372.58984375
2023-06-15,4425.83984375
2023-06-16,4409.58984375
2023-06-17,4404.369873046875
2023-06-18,4399.14990234375
2023-06-19,4393.929931640625
2023-06-20,4388.7099609375
2023-06-21,4365.68994140625
2023-06-22,4381.89013671875
2023-06-23,4348.330078125
2023-06-24,4341.82666015625
2023-06-25,4335.3232421875
2023-06-26,4328.81982421875
2023-06-27,4378.41015625
2023-06-28,4376.85986328125
2023-06-29,4396.43994140625
2023-06-30,4450.3798828125
2023-07-01,4452.116536458333
2023-07-02,4453.853190104167
2023-07-03,4455.58984375
2023-07-04,4451.204833984375
2023-07-05,4446.81982421875
2023-07-06,4411.58984375
2023-07-07,4398.9501953125
2023-07-08,4402.476725260417
2023-07-09,4406.003255208333
2023-07-10,4409.52978515625
2023-07-11,4439.259765625
2023-07-12,4472.16015625
2023-07-13,4510.0400390625
2023-07-14,4505.419921875
2023-07-15,4511.2099609375
2023-07-16,4517.0
2023-07-17,4522.7900390625
2023-07-18,4554.97998046875
2023-07-19,4565.72021484375
2023-07-20,4534.8701171875
2023-07-21,4536.33984375
2023-07-22,4542.43994140625
2023-07-23,4548.5400390625
2023-07-24,4554.64013671875
2023-07-25,4567.4599609375
2023-07-26,4566.75
2023-07-27,4537.41015625
2023-07-28,4582.22998046875
2023-07-29,4584.473307291667
2023-07-30,4586.716634114583
2023-07-31,4588.9599609375
2023-08-01,4576.72998046875
2023-08-02,4513.39013671875
2023-08-03,4501.89013671875
2023-08-04,4478.02978515625
2023-08-05,4491.499837239583
2023-08-06,4504.969889322917
2023-08-07,4518.43994140625
2023-08-08,4499.3798828125
2023-08-09,4467.7099609375
2023-08-10,4468.830078125
2023-08-11,4464.0498046875
2023-08-12,4472.606608072917
2023-08-13,4481.163411458333
2023-08-14,4489.72021484375
2023-08-15,4437.85986328125
2023-08-16,4404.330078125
2023-08-17,4370.35986328125
2023-08-18,4369.7099609375
2023-08-19,4379.72998046875
2023-08-20,4389.75
2023-08-21,4399.77001953125
2023-08-22,4387.5498046875
2023-08-23,4436.009765625
2023-08-24,4376.31005859375
2023-08-25,4405.7099609375
2023-08-26,4414.909993489583
2023-08-27,4424.110026041667
2023-08-28,4433.31005859375
2023-08-29,4497.6298828125
2023-08-30,4514.8701171875
2023-08-31,4507.66015625
2023-09-01,4515.77001953125
2023-09-02,4511.0350341796875
2023-09-03,4506.300048828125
2023-09-04,4501.5650634765625
2023-09-05,4496.830078125
2023-09-06,4465.47998046875
2023-09-07,4451.14013671875
2023-09-08,4457.490234375
2023-09-09,4467.480143229167
2023-09-10,4477.470052083333
2023-09-11,4487.4599609375
2023-09-12,4461.89990234375
2023-09-13,4467.43994140625
2023-09-14,4505.10009765625
2023-09-15,4450.31982421875
2023-09-16,4451.389811197917
2023-09-17,4452.459798177083
2023-09-18,4453.52978515625
2023-09-19,4443.9501953125
2023-09-20,4402.2001953125
2023-09-21,4330.0
2023-09-22,4320.06005859375
2023-09-23,4325.853352864583
2023-09-24,4331.646647135417
2023-09-25,4337.43994140625
2023-09-26,4273.52978515625
2023-09-27,4274.509765625
2023-09-28,4299.7001953125
2023-09-29,4288.0498046875
2023-09-30,4288.163248697917
2023-10-01,4288.276692708333
2023-10-02,4288.39013671875
2023-10-03,4229.4501953125
2023-10-04,4263.75
2023-10-05,4258.18994140625
2023-10-06,4308.5
2023-10-07,4317.553385416667
2023-10-08,4326.606770833333
2023-10-09,4335.66015625
2023-10-10,4358.240234375
2023-10-11,4376.9501953125
2023-10-12,4349.60986328125
2023-10-13,4327.77978515625
2023-10-14,4343.063151041667
2023-10-15,4358.346516927083
2023-10-16,4373.6298828125
2023-10-17,4373.2001953125
2023-10-18,4314.60009765625
2023-10-19,4278.0
2023-10-20,4224.16015625
2023-10-21,4221.786783854167
2023-10-22,4219.413411458333
2023-10-23,4217.0400390625
2023-10-24,4247.68017578125
2023-10-25,4186.77001953125
2023-10-26,4137.22998046875
2023-10-27,4117.3701171875
2023-10-28,4133.853352864583
2023-10-29,4150.336588541667
2023-10-30,4166.81982421875
2023-10-31,4193.7998046875
2023-11-01,4237.85986328125
2023-11-02,4317.77978515625
2023-11-03,4358.33984375
2023-11-04,4360.886555989583
2023-11-05,4363.433268229167
2023-11-06,4365.97998046875
2023-11-07,4378.3798828125
2023-11-08,4382.77978515625
2023-11-09,4347.35009765625
2023-11-10,4415.240234375
2023-11-11,4414.010091145833
2023-11-12,4412.779947916667
2023-11-13,4411.5498046875
2023-11-14,4495.7001953125
2023-11-15,4502.8798828125
2023-11-16,4508.240234375
2023-11-17,4514.02001953125
2023-11-18,4525.139973958333
2023-11-19,4536.259928385417
2023-11-20,4547.3798828125
2023-11-21,4538.18994140625
2023-11-22,4556.6201171875
2023-11-23,4557.97998046875
2023-11-24,4559.33984375
2023-11-25,4556.369954427083
2023-11-26,4553.400065104167
2023-11-27,4550.43017578125
2023-11-28,4554.89013671875
2023-11-29,4550.580078125
2023-11-30,4567.7998046875
2023-12-01,4594.6298828125
2023-12-02,4586.346516927083
2023-12-03,4578.063151041667
2023-12-04,4569.77978515625
2023-12-05,4567.18017578125
2023-12-06,4549.33984375
2023-12-07,4585.58984375
2023-12-08,4604.3701171875
2023-12-09,4610.393391927083
2023-12-10,4616.416666666667
2023-12-11,4622.43994140625
2023-12-12,4643.7001953125
2023-12-13,4707.08984375
2023-12-14,4719.5498046875
2023-12-15,4719.18994140625
2023-12-16,4726.313313802083
2023-12-17,4733.436686197917
2023-12-18,4740.56005859375
2023-12-19,4768.3701171875
2023-12-20,4698.35009765625
2023-12-21,4746.75
2023-12-22,4754.6298828125
2023-12-23,4759.659912109375
2023-12-24,4764.68994140625
2023-12-25,4769.719970703125
2023-12-26,4774.75
2023-12-27,4781.580078125
2023-12-28,4783.35009765625
2023-12-29,4769.830078125
2023-12-30,4763.080078125
2023-12-31,4756.330078125
2024-01-01,4749.580078125
2024-01-02,4742.830078125
2024-01-03,4704.81005859375
2024-01-04,4688.68017578125
2024-01-05,4697.240234375
2024-01-06,4719.340169270833
2024-01-07,4741.440104166667
2024-01-08,4763.5400390625
2024-01-09,4756.5
2024-01-10,4783.4501953125
2024-01-11,4780.240234375
2024-01-12,4783.830078125
2024-01-13,4779.3675537109375
2024-01-14,4774.905029296875
2024-01-15,4770.4425048828125
2024-01-16,4765.97998046875
2024-01-17,4739.2099609375
2024-01-18,4780.93994140625
2024-01-19,4839.81005859375
2024-01-20,4843.35009765625
2024-01-21,4846.89013671875
2024-01-22,4850.43017578125
2024-01-23,4864.60009765625
2024-01-24,4868.5498046875
2024-01-25,4894.16015625
2024-01-26,4890.97021484375
2024-01-27,4903.290201822917
2024-01-28,4915.610188802083
2024-01-29,4927.93017578125
2024-01-30,4924.97021484375
2024-01-31,4845.64990234375
2024-02-01,4906.18994140625
2024-02-02,4958.60986328125
2024-02-03,4953.34326171875
2024-02-04,4948.07666015625
2024-02-05,4942.81005859375
2024-02-06,4954.22998046875
2024-02-07,4995.06005859375
2024-02-08,4997.91015625
2024-02-09,5026.60986328125
2024-02-10,5025.019856770833
2024-02-11,5023.429850260417
2024-02-12,5021.83984375
2024-02-13,4953.169921875
2024-02-14,5000.6201171875
2024-02-15,5029.72998046875
2024-02-16,5005.56982421875
2024-02-17,4998.0548095703125
2024-02-18,4990.539794921875
2024-02-19,4983.0247802734375
2024-02-20,4975.509765625
2024-02-21,4981.7998046875
2024-02-22,5087.02978515625
2024-02-23,5088.7998046875
2024-02-24,5082.37646484375
2024-02-25,5075.953125
2024-02-26,5069.52978515625
2024-02-27,5078.18017578125
2024-02-28,5069.759765625
2024-02-29,5096.27001953125
2024-03-01,5137.080078125
2024-03-02,5135.036783854167
2024-03-03,5132.993489583333
2024-03-04,5130.9501953125
2024-03-05,5078.64990234375
2024-03-06,5104.759765625
2024-03-07,5157.35986328125
2024-03-08,5123.68994140625
2024-03-09,5121.773274739583
2024-03-10,5119.856608072917
2024-03-11,5117.93994140625
2024-03-12,5175.27001953125
2024-03-13,5165.31005859375
2024-03-14,5150.47998046875
2024-03-15,5117.08984375
2024-03-16,5127.866536458333
2024-03-17,5138.643229166667
2024-03-18,5149.419921875
2024-03-19,5178.509765625
2024-03-20,5224.6201171875
2024-03-21,5241.52978515625
2024-03-22,5234.18017578125
2024-03-23,5228.85009765625
2024-03-24,5223.52001953125
2024-03-25,5218.18994140625
2024-03-26,5203.580078125
2024-03-27,5248.490234375
2024-03-28,5254.35009765625
2024-03-29,5251.705078125
2024-03-30,5249.06005859375
2024-03-31,5246.4150390625
2024-04-01,5243.77001953125
2024-04-02,5205.81005859375
2024-04-03,5211.490234375
2024-04-04,5147.2099609375
2024-04-05,5204.33984375
2024-04-06,5203.68994140625
2024-04-07,5203.0400390625
2024-04-08,5202.39013671875
